label,sample,sensor,channel,mean,std,min,max,median,variance
KO_HIGH_2mm,PMI_330rpm,IMP23ABSU_MIC,MIC,0.17007832786417462,224.76677497003817,-1123.0,1483.0,0.0,50520.10313043177
KO_HIGH_2mm,PMI_330rpm,IMP34DT05_MIC,Time,36.652160038515426,21.073284811125564,0.15217,73.15214935,36.652159749999996,444.08333273081536
KO_HIGH_2mm,PMI_330rpm,IMP34DT05_MIC,MIC,0.42516181506849315,293.5721394540525,-1391.0,1437.0,-3.0,86184.60106362966
KO_HIGH_2mm,PMI_330rpm,ISM330DHCX_ACC,Time,36.630462064713825,21.046995581454087,0.176067,73.084959418,36.630403949,442.9760230057479
KO_HIGH_2mm,PMI_330rpm,ISM330DHCX_ACC,A_x [g],-0.008239569096774191,0.052231056716912125,-0.212768,0.233264,-0.010248,0.002728083285765291
KO_HIGH_2mm,PMI_330rpm,ISM330DHCX_ACC,A_y [g],-0.03344831693548387,0.030548709410474554,-0.194224,0.111264,-0.033672,0.0009332236466456166
KO_HIGH_2mm,PMI_330rpm,ISM330DHCX_ACC,A_z [g],1.0165955708387096,0.03142042370980319,0.879864,1.144848,1.016504,0.0009872430261035625
KO_HIGH_2mm,PMI_330rpm,ISM330DHCX_GYRO,Time,36.630462064713825,21.046995581454087,0.176067,73.084959418,36.630403949,442.9760230057479
KO_HIGH_2mm,PMI_330rpm,ISM330DHCX_GYRO,G_x [mdps],310.5219758064516,3257.8345794248203,-14700.0,31500.0,420.0,10613486.146896096
KO_HIGH_2mm,PMI_330rpm,ISM330DHCX_GYRO,G_y [mdps],-1112.2991532258065,3722.8748208389147,-175980.0,71960.0,-980.0,13859796.93163638
KO_HIGH_2mm,PMI_330rpm,ISM330DHCX_GYRO,G_z [mdps],-511.29129032258066,3817.412301671958,-132160.0,152320.0,-560.0,14572636.680956397
KO_HIGH_2mm,PMI_330rpm,LPS22HH_PRESS,Time,36.446051869233685,20.661978191332157,0.661972,72.234746973,36.445987955999996,426.91734277908563
KO_HIGH_2mm,PMI_330rpm,LPS22HH_PRESS,PRESS,1010.7974009195945,0.05256159249711183,1010.570068359,1010.999511719,1010.797363281,0.0027627210058324427
KO_HIGH_2mm,PMI_330rpm,LPS22HH_TEMP,Time,36.446051869233685,20.661978191332157,0.661972,72.234746973,36.445987955999996,426.91734277908563
KO_HIGH_2mm,PMI_330rpm,LPS22HH_TEMP,TEMP,32.93749984287792,0.07527497017650868,32.599998474,33.069999695,32.959999084,0.005666321135074271
KO_HIGH_2mm,PMI_330rpm,STTS751_TEMP,Time,35.75656615293214,20.57867639593511,0.409783,71.399283447,35.638783597499994,423.4819222086168
KO_HIGH_2mm,PMI_330rpm,STTS751_TEMP,TEMP,31.904910714285716,0.049533457951496315,31.75,32.0,31.875,0.0024535634566326537
KO_HIGH_2mm,PMI_400rpm,HTS221_HUM,Time,42.87304590340372,24.663771654244265,0.197959,85.556063503,42.872775107,608.3016322127029
KO_HIGH_2mm,PMI_400rpm,HTS221_HUM,HUM,52.32593644249303,0.25554804420231164,51.750850677,53.044517517,52.293914795,0.06530480289562664
KO_HIGH_2mm,PMI_400rpm,HTS221_TEMP,Time,42.87304590340372,24.663771654244265,0.197959,85.556063503,42.872775107,608.3016322127029
KO_HIGH_2mm,PMI_400rpm,HTS221_TEMP,TEMP,32.815917351339536,0.11237966600167529,32.380550385,32.991252899,32.843204498,0.012629189330648091
KO_HIGH_2mm,PMI_400rpm,IIS2DH_ACC,Time,43.362174372608095,24.948113360491217,0.161565,86.563799692,43.3568755955,622.4083602479203
KO_HIGH_2mm,PMI_400rpm,IIS2DH_ACC,A_x [g],-0.05415461946902655,0.039745080008161966,-0.192,0.096,-0.048,0.001579671384855196
KO_HIGH_2mm,PMI_400rpm,IIS2DH_ACC,A_y [g],-0.042753557522123904,0.04422224734124678,-0.24,0.144,-0.048,0.001955607159910408
KO_HIGH_2mm,PMI_400rpm,IIS2DH_ACC,A_z [g],1.0773578761061948,0.031987701105858614,0.96,1.2,1.056,0.0010232130220377484
KO_HIGH_2mm,PMI_400rpm,IIS2MDC_MAG,Time,43.39468893047059,24.97636424754759,0.163229,86.658044977,43.396015282,623.8187710261735
KO_HIGH_2mm,PMI_400rpm,IIS2MDC_MAG,M_x [gauss],0.6115427647058824,0.026912245638325647,0.5415,0.678,0.612,0.0007242689652975779
KO_HIGH_2mm,PMI_400rpm,IIS2MDC_MAG,M_y [gauss],0.027393176470588233,0.04902641365419652,-0.0555,0.114,0.027,0.002403589235792387
KO_HIGH_2mm,PMI_400rpm,IIS2MDC_MAG,M_z [gauss],-0.17334776470588237,0.03853431321567131,-0.27,-0.0825,-0.174,0.0014848932950034604
KO_HIGH_2mm,PMI_400rpm,IIS3DWB_ACC,Time,43.56736459219921,25.059866702589723,0.163752,86.974069191,43.5660615925,627.9969191515651
KO_HIGH_2mm,PMI_400rpm,IIS3DWB_ACC,A_x [g],0.02069982578704913,0.08018299538677161,-0.322568,0.565592,0.020984,0.006429312749195037
KO_HIGH_2mm,PMI_400rpm,IIS3DWB_ACC,A_y [g],-0.09342432651890485,0.0871797983963493,-0.528992,0.320616,-0.094184,0.007600317248428108
KO_HIGH_2mm,PMI_400rpm,IIS3DWB_ACC,A_z [g],1.0752310363980873,0.07640223157202984,0.403088,1.701656,1.074576,0.0058373009891860735
KO_HIGH_2mm,PMI_400rpm,IMP23ABSU_MIC,Time,43.58720673297553,25.07421416616213,0.157371,87.017037092,43.587212991499996,628.7162160505655
